4.223999999999999773e+02
5.680613000000000000e+07
5.686720900000000000e+07
5.681912800000000000e+07
5.665225000000000000e+07
5.655305100000000000e+07
5.647329900000000000e+07
5.643288400000000000e+07
5.643611700000000000e+07
5.638269300000000000e+07
5.631832100000000000e+07
5.623277500000000000e+07
5.623033300000000000e+07
5.627176100000000000e+07
5.621947800000000000e+07
5.609653200000000000e+07
5.605548800000000000e+07
5.600311000000000000e+07
5.592899500000000000e+07
5.583306200000000000e+07
5.585488400000000000e+07
5.590249800000000000e+07
5.586074800000000000e+07
5.578535100000000000e+07
5.580197000000000000e+07
5.585068600000000000e+07
5.582298700000000000e+07
5.578031000000000000e+07
5.576161100000000000e+07
5.573003000000000000e+07
5.559495500000000000e+07
5.541157900000000000e+07
5.548474300000000000e+07
5.529546100000000000e+07
5.503966400000000000e+07
5.455875800000000000e+07
5.374059600000000000e+07
5.258182400000000000e+07
5.137685300000000000e+07
4.998435900000000000e+07
4.802376500000000000e+07
4.564148000000000000e+07
4.308782000000000000e+07
4.079564300000000000e+07
3.866598700000000000e+07
3.645645300000000000e+07
3.411524900000000000e+07
3.158913700000000000e+07
2.932689600000000000e+07
2.700593900000000000e+07
2.450499600000000000e+07
